name,price,rr,brand,orignal_price,discount
Medium 30 L Laptop Backpack BagCombo_1643,"₹1,010",,Fast Fashion,"₹2,499",59% off
Medium 25 L Backpack 25ltr Laptop Backpack Spacy unisex...,₹599,,parjuar,"₹1,499",60% off
Large 75 L Backpack Traveling Backpack For Outdoor Hike...,₹478,,urban carrier,"₹2,899",83% off
Large 35 L Backpack Quad 02 Deep Red New Model 2023,"₹1,599",,AMERICAN TOURISTER,"₹2,100",23% off
Small 16 L Laptop Backpack Backpack For Tourist Laptop ...,₹599,,CRAFTEE,"₹1,299",53% off
Medium 26 L Backpack JERSEY 26L BLUE BACKPACK,₹609,,SAFARI,"₹1,699",64% off
Medium 23 L Backpack Apex Backpack IND,"₹2,399",,PUMA,"₹2,999",20% off
Medium 30 L Laptop Backpack 15.6 inch Laptop Bag / Back...,"₹1,249",,Xpoirva,"₹2,299",45% off
Small 10 L Backpack JGBPMD30,₹448,,JG Shoppe,"₹1,600",72% off
Small 10 L Backpack RAGER 10L DAYPACK RED,₹469,,SKYBAGS,"₹1,120",58% off
Large 70 L Backpack 70 Ltr Trekking Bag Hiking Backpack...,₹899,,Justify,"₹3,999",77% off
Large 35 L Laptop Backpack 16 inch Laptop Backpack/offi...,₹545,,faster,"₹2,000",72% off
Medium 24 L Backpack SB-106,"₹1,999",,FB FASHION,"₹2,190",8% off
Medium 25 L Laptop Backpack Ultra Lightweight,₹369,,BRIVER,"₹1,199",69% off
Small 10 L Backpack PULSE 2.0,₹549,,NIVIA,₹575,4% off
Medium 29 L Backpack Military Tactical Marpat WL Digita...,"₹1,799",,F GEAR,"₹3,180",43% off
Large 34 L Backpack Cortez,"₹3,374",,TOMMY HILFIGER,"₹4,499",25% off
Large 35 L Backpack 35L spacy bagpack 4th to 10th class...,₹599,,xfast,"₹1,899",68% off
Large 35 L Laptop Backpack SSL_B&G_N.CHAIN,₹429,,MEGHA,₹799,46% off
Large 32 L Backpack Polyester 32L Epic Backpack Red For...,"₹1,190",,ARISTOCRAT,"₹3,600",66% off
Large 32 L Backpack NEW NEON 16 SEA GREEN 32L BACKPACK,"₹1,375",,SKYBAGS,"₹1,998",31% off
Medium 23 L Backpack Boho 01 With Raincover,"₹1,699",,SKYBAGS,"₹2,800",39% off
Large 35 L Backpack 35L spacy comfortable 4th to 10th c...,₹549,,xfast,"₹1,899",71% off
Medium 30 L Backpack Raider Marpet Navy Digital camo,"₹1,299",,F GEAR,"₹1,980",34% off
Small 20 L Backpack ACE DAYPACK 02 - BLUE,₹799,,AMERICAN TOURISTER,"₹1,450",44% off
Small 17 L Backpack LIT 17L DAYPACK BLUE,₹699,,SKYBAGS,"₹1,298",46% off
Small 18 L Backpack AMT BELLA PLUS GREEN MULTI 02 BACKP...,"₹1,855",,AMERICAN TOURISTER,"₹2,062",10% off
Large 32 L Backpack Cooper backpack with USB charging P...,₹699,,CAPTAIN FOX,"₹2,499",72% off
Large 40 L Laptop Backpack 40L Medium Size Super Duper ...,₹909,,Laina,"₹3,779",75% off
Small 12 L Backpack Amari Web Marine Black,₹719,,F GEAR,"₹1,198",39% off
Medium 30 L Laptop Backpack Polyester 30L Pulse Lp Back...,"₹1,599",,ARISTOCRAT,"₹3,240",50% off
Large 35 L Backpack Backpacks School bag College & Trav...,₹445,,PERFECT STAR,"₹2,499",82% off
Large 65 L Backpack Backpack spacy unisex backpack fits...,₹544,,Decent,"₹2,999",81% off
23.5 L Backpack FIND,₹799,,SAFARI,"₹1,958",59% off
Large 45 L Backpack Prime Insulated Meal Delivery Bag (...,"₹1,795",,Triage,"₹2,295",21% off
Large 33 L Laptop Backpack Bags,"₹1,126",,REEBOK,"₹2,299",51% off
Large 33 L Laptop Backpack Bags,"₹1,126",,REEBOK,"₹2,299",51% off
Medium 25 L Backpack 25ltr Laptop Backpack Spacy unisex...,₹599,,parjuar,"₹1,499",60% off
Medium 26 L Backpack TWING BACKPACK 02 - RED,₹829,,AMERICAN TOURISTER,"₹2,500",66% off
Large 38 L Laptop Backpack Casual Laptop Bag Backpack f...,₹629,,Krishiv,"₹1,599",60% off
Large 40 L Backpack 414107,₹800,,Zwart,"₹1,800",55% off
Small 10 L Backpack RAGER 10L DAYPACK BLACK,₹489,,SKYBAGS,"₹1,120",56% off
Medium 22 L Laptop Backpack Bags,₹881,,REEBOK,"₹1,799",51% off
Medium 26 L Backpack Paladin,₹599,,F GEAR,"₹1,398",57% off
Medium 22 L Laptop Backpack Backpack,"₹3,999",,REEBOK,,
Medium 30 L Laptop Backpack Backpack For College School...,₹419,,WROGN,"₹2,999",86% off
Large 75 L Laptop Backpack backpack-SB1,₹819,,SELAXO,"₹2,399",65% off
Large 39 L Laptop Backpack Spacy Hybrid Anti-Theft Lapt...,₹805,,WomenBuzz,"₹2,499",67% off
Medium 23 L Laptop Backpack Unisex Navy Blue Solid Life...,"₹1,099",,HRX,"₹1,999",45% off
Medium 25 L Laptop Backpack for Office/College/School/T...,₹431,,TRAVEL POINT,"₹2,999",85% off
Large 65 L Laptop Backpack TREKKING BAGS,₹634,,ns creative,"₹2,399",73% off
Medium 30 L Laptop Backpack Laptop bags | office bags |...,"₹1,189",,HI-SPEED,"₹2,050",42% off
Large 31 L Backpack Emperor 31L Women Backpack/Suitcase...,"₹6,305",,EUME,"₹9,699",34% off
Large 35 L Backpack 35L spacy bagpack 4th to 10th class...,₹599,,xfast,"₹1,899",68% off
31.5 L Backpack Wiki-2,"₹1,949",,Wildcraft,,
Medium 25 L Backpack KASTER-SWIRL,₹674,,Zwart,"₹1,800",62% off
Large 50 L Backpack Trekking Travel trendy Rucksack bag...,₹534,,TANAUM,"₹1,499",64% off
Medium 25 L Laptop Backpack Ultra Lightweight,₹369,,BRIVER,"₹1,199",69% off
Medium 26 L Backpack Conviction,"₹1,139",,NIVIA,"₹1,265",9% off
Medium 23 L Backpack WRGN-BP-BMLT37,₹659,,WROGN,"₹1,399",52% off
Small 13 L Backpack Unisex Black Graphic Print Small Ba...,₹599,,BEWAKOOF,"₹1,499",60% off
Medium 23 L Backpack Boho 01 With Raincover,"₹1,699",,SKYBAGS,"₹2,800",39% off
Small 18 L Backpack 2908045,₹899,,PUMA,"₹1,199",25% off
Large 45 L Laptop Backpack Large 45 L Laptop Backpack L...,₹602,,wildsy,"₹2,999",79% off
Large 50 L Backpack Traking Travel Bags,₹524,,TANAUM,"₹1,499",65% off
Medium 30 L Backpack laptop Bag||College Bag||BACKPACK|...,₹381,,HP,"₹1,108",65% off
Large 35 L Backpack V Line - 3 Compartment College | Sc...,₹799,,Lunar,"₹1,799",55% off
Large 32 L Backpack Multipurpose Anti-Theft backpack Wi...,₹599,,CAPTAIN FOX,"₹2,100",71% off
Small 17 L Backpack RAGER 03,₹589,,SKYBAGS,"₹1,298",54% off
Large 40 L Laptop Backpack Backpack For College School ...,₹599,,Roadster,"₹2,999",80% off
Large 65 L Backpack Backpack spacy unisex backpack fits...,₹544,,Decent,"₹2,999",81% off
Large 75 L Laptop Backpack backpack-SB1,₹819,,SELAXO,"₹2,399",65% off
Medium 30 L Laptop Backpack BagCombo_1649,"₹1,020",,Fast Fashion,"₹2,499",59% off
Medium 22 L Laptop Backpack Backpack,"₹3,999",,REEBOK,,
9.6 L Backpack Astro Waxed Canvas Leather Backpack,"₹2,859",,Walletsnbags,"₹3,599",20% off
Large 50 L Backpack Trekking Travel trendy Rucksack bag...,₹534,,TANAUM,"₹1,499",64% off
Small 10 L Backpack Stylish Casual School,₹329,,Tracker,₹799,58% off
Medium 30 L Laptop Backpack Polyester 30L Pulse Lp Back...,"₹1,599",,ARISTOCRAT,"₹3,240",50% off
Large 35 L Backpack Altitude Black Casual Backpack 35 L,₹499,,Stony Brook by Nasher Miles,"₹2,599",80% off
Large 40 L Laptop Backpack Modern Travel/College Backpa...,"₹1,553",,Dhariwal,"₹2,080",25% off
Small 19 L Backpack CAPTAIN AMERICA BAG,₹329,,MhIwood,₹599,45% off
130 L Backpack XL Logistics Grocery and Courier Deliver...,"₹1,845",,Triage,"₹2,495",26% off
Large 50 L Backpack Traking Travel Bags,₹524,,TANAUM,"₹1,499",65% off
Large 31 L Backpack WIKI PACK 3 Jacq Red,"₹1,847",,Wildcraft,"₹2,099",12% off
Large 35 L Backpack V Line - 3 Compartment College | Sc...,₹799,,Lunar,"₹1,799",55% off
Medium 25 L Backpack KASTER-SWIRL,₹674,,Zwart,"₹1,800",62% off
Large 33 L Laptop Backpack Bags,"₹1,126",,REEBOK,"₹2,299",51% off
Large 32 L Backpack Multipurpose Anti-Theft backpack Wi...,₹599,,CAPTAIN FOX,"₹2,100",71% off
Large 45 L Laptop Backpack Large 45L Backpack spacy uni...,₹665,,STATUS,"₹3,999",83% off
Small 17 L Backpack RAGER 03,₹589,,SKYBAGS,"₹1,298",54% off
Small 12 L Backpack Small Bag for Daily Use 1 Main Comp...,₹299,,HMFURRYS FINEST,₹499,40% off
Medium 23 L Backpack Canvas,"₹1,114",,The House of Tara,"₹1,699",34% off
Medium 30 L Backpack BCKPCK 3,"₹1,499",,Wildcraft,,
35.2 L Laptop Backpack Unisex Bag with rain cover Offic...,₹774,,PROVOGUE,"₹4,999",84% off
Medium 23 L Backpack WRGN-BP-BMLT37,₹659,,WROGN,"₹1,399",52% off
Large 32 L Backpack BCKPCK 4,"₹1,189",,Wildcraft,"₹1,699",30% off
Medium 25 L Backpack SMALL 25 L DAYPACK BAGPACK FOR DAI...,₹291,,PLEXY,"₹1,499",80% off
Medium 25 L Backpack Dry Bags Waterproof Compact 25L PV...,"₹1,799",,Vivity,"₹3,999",55% off
Large 35 L Laptop Backpack 009 LARGE SPACY UNISEX,₹419,,Aaronic,"₹1,299",67% off
Large 45 L Backpack 45LTravel Backpack for Outdoor Spor...,₹599,,Ficro,"₹1,799",66% off
19.1 L Backpack ACT CORE BKP M,"₹1,549",,REEBOK,"₹1,999",22% off
Large 33 L Backpack 616sbfbdarkgrey,"₹1,897",,FB FASHION,,
Large 35 L Backpack Backpacks School bag College & Trav...,₹445,,PERFECT STAR,"₹2,499",82% off
Medium 30 L Backpack Laptop Backpack,₹498,,Barcelona,"₹1,499",66% off
Medium 30 L Laptop Backpack Unit of SEEBA Unisex Spacy ...,₹471,,PROUVOUG,"₹2,499",81% off
Medium 24 L Backpack Classic All day elegant runner bag...,₹750,,Topper,"₹1,499",49% off
Large 35 L Laptop Backpack 35 L Laptop Backpack with ra...,₹664,,Ficro,"₹1,699",60% off
42.5 L Backpack Vortex Rucksack,"₹1,400",,HRX,"₹3,499",59% off
Small 13 L Backpack Euro String Gym Bag,₹289,,F GEAR,₹498,41% off
Large 45 L Laptop Backpack Laptop Backpack Casual unise...,₹494,,skyfall,"₹1,999",75% off
29.5 L Backpack Wiki 1,"₹1,749",,Wildcraft,,
Medium 23 L Backpack Plus Backpack II,"₹1,049",,PUMA,"₹1,499",30% off
Large 35 L Backpack Explore,₹699,,Paul London,"₹1,999",65% off
Medium 25 L Laptop Backpack for Office/College/School/T...,₹431,,TRAVEL POINT,"₹2,999",85% off
Medium 26 L Laptop Backpack Backpack Bags Men 26 L Scho...,₹348,,zikrefast,"₹1,899",81% off
Large 35 L Laptop Backpack Casual Travel Backpack,₹725,,Despacito,"₹1,999",63% off
Large 35 L Laptop Backpack Laptop Backpack New Collecti...,₹542,,Messi,"₹1,999",72% off
23.5 L Backpack FIND,₹799,,SAFARI,"₹1,958",59% off
Small 20 L Backpack Outdoor Women Backpack for Leisure ...,₹350,,Paradox,"₹2,999",88% off
Large 31 L Backpack WIKI PACK 3 Jacq Red,"₹1,847",,Wildcraft,"₹2,099",12% off
Large 35 L Backpack Unisex Brown Coloured Leather Backp...,₹549,,VENLUM,"₹1,199",54% off
Medium 25 L Backpack 25ltr Laptop Backpack Spacy unisex...,₹599,,parjuar,"₹1,499",60% off
Medium 29 L Backpack Exclusive Imported,"₹1,199",,Texas USA,"₹2,999",60% off
Small 11 L Backpack WIKI CHAMP 1 Monster Black,₹896,,Wildcraft,"₹1,149",22% off
Medium 29 L Backpack Exclusive Imported,"₹1,199",,Texas USA,"₹2,999",60% off
Medium 30 L Laptop Backpack Backpack For College School...,₹419,,WROGN,"₹2,999",86% off
Medium 29 L Backpack Exclusive Imported,"₹1,199",,Texas USA,"₹2,999",60% off
Medium 28 L Backpack NEW PRINTED MARSH-MELLOW DESIGN BA...,₹474,,da mammoth,₹999,52% off
Medium 24 L Laptop Backpack Classic Travel PU 15.6 IN L...,₹601,,Luzian,"₹1,499",59% off
Small 10 L Backpack RAGER 10L DAYPACK BLACK,₹489,,SKYBAGS,"₹1,120",56% off
Medium 25 L Laptop Backpack Lightweight Office Bag/Scho...,₹494,,GOOD FRIENDS,"₹1,299",61% off
Medium 30 L Backpack laptop Backpack,₹498,,Barcelona,"₹1,499",66% off
Medium 29 L Backpack Exclusive Imported,"₹1,199",,Texas USA,"₹2,999",60% off
Large 37 L Laptop Backpack Laptop Backpack navy blue ca...,₹576,,Isparro,"₹1,999",71% off
Large 35 L Backpack 35 L Backpack for Men and Women|Uni...,₹599,,SPEQTA,"₹1,499",60% off
Small 13 L Backpack Unisex Backpack,₹449,,BEWAKOOF,"₹1,499",70% off
"Small 19 L Backpack Meteor Drawstring Bag Daypack, Draw...",₹279,,divulge,₹499,44% off
Large 35 L Backpack 35L spacy bagpack 4th to 10th class...,₹599,,xfast,"₹1,899",68% off
29.5 L Backpack WIKI PACK 1 Canvas Grey,"₹1,343",,Wildcraft,"₹1,599",16% off
"Large 35 L Laptop Backpack large 35L Laptop, Large Trav...",₹899,,PALSHIV,"₹1,999",55% off
18.5 L Backpack Pioneer II,₹899,,PUMA,"₹1,199",25% off
Medium 25 L Laptop Backpack Ultra Lightweight,₹369,,BRIVER,"₹1,199",69% off
Medium 30 L Backpack Casual Self Design Spacy Backpack,₹454,,GOLD SKY,"₹2,499",81% off
"Small 2 L Backpack Travel Bag, Backpack, All Purpose Lu...","₹1,299",,HASTHIP,"₹1,949",33% off
"120 L Backpack Good Quality, Easy accessible, Most Popu...","₹1,304",,Ultrafine,"₹2,999",56% off
Medium 23 L Backpack Boho 01 With Raincover,"₹1,699",,SKYBAGS,"₹2,800",39% off
Small 20 L Laptop Backpack Blue chool bag prox 33,₹439,,Fino,"₹1,299",66% off
Large 46 L Backpack Black thermal insulated food/pizza/...,₹762,,Quaffor,"₹2,499",69% off
Small 10 L Laptop Backpack MagentaBag,₹710,,Wisdom,"₹1,299",45% off
Medium 24 L Backpack PROTECTOR LP BP BLACK,"₹1,099",,ARISTOCRAT,"₹3,400",67% off
Large 35 L Laptop Backpack Backpack for Men and Women |...,₹549,,RC REXCUIR,"₹1,599",65% off
Large 45 L Backpack T-90,₹669,,Barcelona,"₹1,499",55% off
Medium 30 L Backpack RBA-8,₹499,,Ficro,"₹1,499",66% off
23.5 L Backpack FIND,₹799,,SAFARI,"₹1,958",59% off
"Large 35 L Laptop Backpack Casual Travel,College Backpa...",₹726,,Despacito,"₹1,999",63% off
3.5 L Backpack 161848301,"₹1,799",,JACK & JONES,"₹2,999",40% off
Large 32 L Laptop Backpack Office Bag College Travel Ba...,₹719,,SATELLITE,"₹1,999",64% off
Medium 25 L Backpack 25ltr Laptop Backpack Spacy unisex...,₹599,,parjuar,"₹1,499",60% off
Medium 25 L Backpack Smart Unisex Multiuse Bag for Scho...,₹573,,MKD TRENZ,"₹1,999",71% off
Small 15 L Backpack 15 L Casual/Office Travel Backpack ...,₹549,,SKYLINE,"₹1,399",60% off
Medium 21 L Backpack Tiger Daypack 21 Grey Polyester Ca...,₹898,,Cosmus,"₹1,999",55% off
Medium 30 L Laptop Backpack Backpack For College School...,₹419,,WROGN,"₹2,999",86% off
Large 40 L Laptop Backpack PACK 2 Large 40L Laptop BACK...,₹959,,deltin,"₹3,999",76% off
Large 35 L Laptop Backpack 35 L Laptop Casual/Office Tr...,₹599,,SKYLINE,"₹1,799",66% off
Small 12 L Backpack Women / Girls Stylish Trendy Colleg...,₹479,,deepify,"₹1,699",71% off
Medium 25 L Laptop Backpack for Office/College/School/T...,₹431,,TRAVEL POINT,"₹2,999",85% off
Large 35 L Laptop Backpack BEAT01 365 Days Hii Quality ...,₹599,,SeaBags,"₹2,999",80% off
"Medium 25 L Backpack Casual Backpack,Cap and Sunglass C...",₹538,,naimath fashion,"₹1,999",73% off
Medium 22 L Backpack Colleague,"₹3,137",,Wenger,"₹3,690",14% off
Small 10 L Backpack RAGER 10L DAYPACK BLACK,₹489,,SKYBAGS,"₹1,120",56% off
Large 38 L Laptop Backpack College Backpack 38L BP-212,"₹1,197",,Dhariwal,"₹1,700",29% off
Large 36 L Laptop Backpack Large Laptop Backpack Unisex...,₹664,,LOOKMUSTER,"₹1,999",66% off
33.2 L Laptop Backpack TRAVEL BAG WITH HIP STRAP AND CO...,₹549,,Yadav ji,"₹1,999",72% off
Large 35 L Backpack 35L spacy bagpack 4th to 10th class...,₹599,,xfast,"₹1,899",68% off
Small 10 L Backpack PULSE 2.0,₹549,,NIVIA,₹575,4% off
Medium 29 L Backpack Military Tactical,"₹1,799",,F GEAR,"₹3,180",43% off
Small 18 L Backpack Belden,₹718,,F GEAR,"₹2,980",75% off
Medium 25 L Laptop Backpack Ultra Lightweight,₹369,,BRIVER,"₹1,199",69% off
Medium 30 L Laptop Backpack Stylish College School and ...,₹470,,heart choice,"₹1,399",66% off
55 L Backpack Unisex Rucksack Backpack Trekking & Hikin...,₹599,,ozino,"₹2,199",72% off
Large 35 L Laptop Backpack Heavy Duty spacy unisex back...,₹874,,Travlo,"₹1,999",56% off
Medium 23 L Backpack Boho 01 With Raincover,"₹1,699",,SKYBAGS,"₹2,800",39% off
Medium 30 L Backpack Glorious Bags Canvas Grey Tool Bac...,₹915,,GLORIOUS GB,"₹1,999",54% off
Large 70 L Backpack 70 L TRAVEL BACKPACK FOR OUTDOOR SP...,₹639,,PERFECT STAR,"₹2,999",78% off
Large 33 L Backpack Madison Grey Red 33 L waterproof Ba...,"₹1,432",,Cosmus,"₹2,699",46% off
Medium 30 L Backpack laptop Bag||College Bag||BACKPACK|...,₹381,,HP,"₹1,108",65% off
Medium 25 L Backpack Spacy unisex backpack Travel Bag F...,₹584,,MKD TRENZ,"₹2,199",73% off
Large 74 L Backpack Nice Quality Class 6th to 10th,₹775,,BRAND CHOICE,"₹3,799",79% off
Large 80 L Backpack Very Popular Courier Logistic Deliv...,"₹1,149",,Quaffor,"₹2,999",61% off
Large 40 L Laptop Backpack Backpack For College School ...,₹599,,Roadster,"₹2,999",80% off
